시설명,시설유형,도로명 주소,lat,lon,행정구역
미법리 경로당,노인여가복지시설,인천광역시 강화군 삼산면 미법길 84,37.7299733,126.2645104,강화군
주문1리 경로당,노인여가복지시설,인천광역시 강화군 서도면 주문도길 253,37.64322843,126.2441092,강화군
주문2리 경로당,노인여가복지시설,인천광역시 강화군 서도면 주문도1길6번길 1,37.65120865,126.2392501,강화군
아차도리 경로당,노인여가복지시설,인천광역시 강화군 서도면 아차도길 127,37.66006726,126.228209,강화군
볼음1리 경로당,노인여가복지시설,인천광역시 강화군 서도면 볼음도길 170,37.66966906,126.1982517,강화군
볼음2리 경로당,노인여가복지시설,인천광역시 강화군 서도면 볼음도길 388,37.67472698,126.1772745,강화군
평화의 집,노인주거복지시설,인천광역시 강화군 불은면 강화동로 637,37.69178182,126.476389,강화군
형제나사로의 집,노인주거복지시설,인천광역시 강화군 송해면 전망대로 255-12,37.78300989,126.4584677,강화군
푸른마을실비양로원,노인주거복지시설,인천광역시 강화군 강화읍 갑룡길206번길 55,37.74754792,126.5188776,강화군
백향그린실버타운,노인주거복지시설,"인천광역시 강화군 길상면 길상로304번길 49-20, 2동 (장흥 다세대)",37.64117597,126.4991068,강화군
이레홈타운,노인주거복지시설,인천광역시 강화군 양도면 강화남로 1077-39,37.69139056,126.4153669,강화군
영화복지타운,노인주거복지시설,인천광역시 강화군 불은면 강화동로 262,37.66288497,126.4939427,강화군
성안나의집,노인의료복지시설,인천광역시 강화군 길상면 전등사로 79,37.6357981,126.4909529,강화군
호세요양원,노인의료복지시설,인천광역시 강화군 불은면 고려왕릉로 376,37.67416596,126.4779475,강화군
강화하나요양원,노인의료복지시설,인천광역시 강화군 선원면 중앙로 144,37.73085742,126.4890727,강화군
삼성너싱홈,노인의료복지시설,인천광역시 강화군 불은면 중앙로 671,37.70491508,126.4436075,강화군
사랑의 집 노인요양원,노인의료복지시설,인천광역시 강화군 길상면 길상로 329,37.6404653,126.4919898,강화군
마리 실버힐,노인의료복지시설,인천광역시 강화군 화도면 마니산로739번길 26-49,37.62958069,126.4139081,강화군
즐거운 우리집,노인의료복지시설,인천광역시 강화군 하점면 고려산로 89-19,37.76532459,126.4361408,강화군
강화요양원,노인의료복지시설,인천광역시 강화군 하점면 인화로 28,37.78436211,126.3976239,강화군
강화노인복지센터부설 한울요양원,노인의료복지시설,인천광역시 강화군 선원면 시리미로225번길 3-27,37.7247256,126.4552362,강화군
강화꽃동네노인요양원,노인의료복지시설,인천광역시 강화군 양사면 덕하로114번길 71,37.79530438,126.4246189,강화군
바다의 별 요양원,노인의료복지시설,인천광역시 강화군 선원면 시리미로 42,37.72485752,126.4744712,강화군
햇살실버타운,노인의료복지시설,인천광역시 강화군 강화읍 국화길 21,37.75050989,126.4702762,강화군
강화실버빌,노인의료복지시설,인천광역시 강화군 양도면 강화남로 862,37.67430871,126.4177191,강화군
강화은혜전문요양원,노인의료복지시설,인천광역시 강화군 불은면 강화동로314번길 22,37.66538111,126.4938787,강화군
임마누엘 요양원,노인의료복지시설,인천광역시 강화군 양도면 강화남로905번길 36,37.67942947,126.4131071,강화군
늘편안한요양원,노인의료복지시설,인천광역시 강화군 하점면 고려산로 553-4,37.75046151,126.3890116,강화군
강화군 요양원,노인의료복지시설,인천광역시 강화군 길상면 길상로 272,37.63559539,126.4951277,강화군
실버프리 강화,노인의료복지시설,인천광역시 강화군 화도면 마니산로 474,37.63173319,126.4422893,강화군
진남요양원,노인의료복지시설,인천광역시 강화군 양도면 고려왕릉로139번길 10-11,37.6606851,126.4581313,강화군
강화백석노인전문요양원,노인의료복지시설,인천광역시 강화군 양도면 강화남로 596,37.65505711,126.4287453,강화군
강화플러스요양원,노인의료복지시설,인천광역시 강화군 선원면 연동로73번길 13,37.70517997,126.5098968,강화군
아름다운 실버타운,노인의료복지시설,인천광역시 강화군 불은면 해안동로283번길 17,37.64819726,126.5187346,강화군
복된요양원,노인의료복지시설,인천광역시 강화군 화도면 마니산로 574,37.63325307,126.4334007,강화군
엠마우스노인요양공동생활가정,노인의료복지시설,인천광역시 강화군 화도면 마니산로 686-6,37.63414957,126.4222654,강화군
우림실버홈,노인의료복지시설,인천광역시 강화군 길상면 강화동로 151,37.65273594,126.4922807,강화군
수림e좋은요양원,노인의료복지시설,인천광역시 강화군 하점면 강화서로 536-80,37.74298489,126.3939939,강화군
강화해피빌 노인요양공동생활가정,노인의료복지시설,인천광역시 강화군 내가면 황청포구로385번길 55-45,37.71719942,126.3657396,강화군
사랑이 머무는 들녘,노인의료복지시설,인천광역시 강화군 양사면 생설미길31번길 48,37.81454744,126.4034605,강화군
행복이 가득한집,노인의료복지시설,인천광역시 강화군 강화읍 대산길51번길 6,37.76543971,126.4877351,강화군
강화햇살요양원,노인의료복지시설,인천광역시 강화군 하점면 고려산로 201,37.76532741,126.4227481,강화군
강화백세요양원,노인의료복지시설,인천광역시 강화군 선원면 선원사지로191번길 35-24,37.71655105,126.4976922,강화군
강화노인복지센터,재가노인복지시설,인천광역시 강화군 선원면 시리미로225번길 3-27,37.7247256,126.4552362,강화군
안젤로재가노인지원서비스센터,재가노인복지시설,인천광역시 강화군 선원면 시리미로42번길 8,37.72424263,126.4745767,강화군
(주)행복나눔주간돌봄센터,재가노인복지시설,인천광역시 강화군 강화읍 강화대로248번길 10,37.74140098,126.5026316,강화군
삼성노인주간보호센터,재가노인복지시설,인천광역시 강화군 불은면 중앙로 671,37.70491508,126.4436075,강화군
천사맘재가복지센터,재가노인복지시설,인천광역시 강화군 길상면 전등사로 97,37.63715605,126.4930444,강화군
인천광역시 사회서비스원 인복드림종합재가센터 강화센터,재가노인복지시설,"인천광역시 강화군 강화읍 중앙로 25, 3층 (우진빌딩)",37.7407164,126.4911634,강화군
365일재가노인복지센터,재가노인복지시설,인천광역시 강화군 송해면 전망대로468번길 12-41,37.80178238,126.4594528,강화군
강화정다운요양센터,재가노인복지시설,"인천광역시 강화군 강화읍 남문로 33, 2층",37.74091811,126.4881838,강화군
따스함 방문요양센터,재가노인복지시설,인천광역시 강화군 불은면 불은남로 427,37.67657228,126.4979744,강화군
사랑나눔재가복지센터,재가노인복지시설,"인천광역시 강화군 불은면 중앙로 508, 1층 102호",37.71265462,126.4579758,강화군
휴먼노인대학  주간보호센터,재가노인복지시설,"인천광역시 강화군 강화읍 강화대로 352 (3,4,5층)",37.74360893,126.4914966,강화군
강화참좋은재가노인복지센터,재가노인복지시설,"인천광역시 강화군 강화읍 갑룡길 33-1, 1층 104호",37.74285519,126.4967234,강화군
호세의료기센터,재가노인복지시설,인천광역시 강화군 길상면 온수길 66,37.63920021,126.487815,강화군
강화재가복지센터,재가노인복지시설,"인천광역시 강화군 강화읍 강화대로216번길 51-7, 2층",37.74349713,126.5047222,강화군
다옴재가복지센터,재가노인복지시설,"인천광역시 강화군 강화읍 관청길 53-1, 1층",37.74928146,126.4839503,강화군
섬김재가노인복지센터,재가노인복지시설,"인천광역시 강화군 강화읍 동문안길 8-1, 4층",37.74696964,126.4857529,강화군
남동구노인인력개발센터,노인일자리지원기관,인천광역시 남동구 문화서로62번길 13,37.45100844,126.6972681,남동구
남도시니어클럽,노인일자리지원기관,인천광역시 남동구 문화서로62번길 13,37.45100844,126.6972681,남동구
남동구노인복지관,노인여가복지시설,인천광역시 남동구 소래로 610,37.44439953,126.7325397,남동구
만수노인문화센터,노인여가복지시설,인천광역시 남동구 만경로12번길 45,37.45646335,126.7299175,남동구
사할린센터,노인여가복지시설,인천광역시 남동구 논현고잔로 211-21,37.40060511,126.7154771,남동구
대구월,노인여가복지시설,인천광역시 남동구 용천로4번길 63-6,37.44984676,126.7179478,남동구
동남아파트,노인여가복지시설,인천광역시 남동구 인주대로676번길 19,37.44856452,126.7127144,남동구
팬더아파트,노인여가복지시설,인천광역시 남동구 인주대로662번길 32,37.44815638,126.7091615,남동구
동아아파트,노인여가복지시설,인천광역시 남동구 인주대로676번길 22,37.44776797,126.7115527,남동구
구월아시아드선수촌센트럴자이아파트,노인여가복지시설,인천광역시 남동구 선수촌로 55,37.44329074,126.7124657,남동구
구월아시아드선수촌1단지,노인여가복지시설,인천광역시 남동구 선수촌공원로 85,37.44658968,126.7117424,남동구
구월아시아드선수촌2단지,노인여가복지시설,인천광역시 남동구 선수촌공원로 96,37.44822813,126.714924,남동구
구월아시아드선수촌5단지,노인여가복지시설,인천광역시 남동구 선수촌로 56,37.44452427,126.7173604,남동구
구월아시아드선수촌6단지,노인여가복지시설,인천광역시 남동구 선수촌로 27,37.44142075,126.712848,남동구
구월유승한내들퍼스티지,노인여가복지시설,인천광역시 남동구 선수촌로 75,37.44630867,126.7165615,남동구
구월아시아드선수촌7단지,노인여가복지시설,인천광역시 남동구 선수촌로 7,37.44057491,126.7129529,남동구
구월아시아드선수촌8단지,노인여가복지시설,인천광역시 남동구 선수촌로 8,37.44107767,126.7169333,남동구
구월2동,노인여가복지시설,인천광역시 남동구 호구포로857번길 23,37.4589154,126.7183357,남동구
신세계,노인여가복지시설,인천광역시 남동구 호구포로 858,37.45721276,126.7208626,남동구
구월힐스테이트1단지,노인여가복지시설,인천광역시 남동구 구월로 192,37.45647791,126.7104427,남동구
롯데캐슬골드(2단지),노인여가복지시설,인천광역시 남동구 호구포로 803,37.45495934,126.7149672,남동구
힐스테이트3단지,노인여가복지시설,인천광역시 남동구 용천로87번길 23,37.45688178,126.7119504,남동구
구월2동두드림,노인여가복지시설,인천광역시 남동구 용천로98번길 24,37.45804247,126.715943,남동구
구월3동,노인여가복지시설,인천광역시 남동구 문화서로28번길 33-31,37.44875523,126.6980305,남동구
대우재,노인여가복지시설,인천광역시 남동구 구월남로94번길 3,37.45329758,126.6997715,남동구
성마을,노인여가복지시설,인천광역시 남동구 인주대로604번길 45,37.4477302,126.7039701,남동구
구월4동,노인여가복지시설,인천광역시 남동구 모래내로 26,37.45401484,126.7226011,남동구
신월,노인여가복지시설,인천광역시 남동구 구월말로3번길 72-3,37.44968095,126.7201092,남동구
보훈회관,노인여가복지시설,인천광역시 남동구 인주대로 797-1,37.44900553,126.7259862,남동구
구월성문아파트,노인여가복지시설,인천광역시 남동구 호구포로744번길 26,37.44829923,126.7206526,남동구
