,식당명,행정구역,도로명 주소,lat,lon,식당 설명,영업 시간,top_category,sub_category
613,명태촌,동구,인천 동구 송림동 58-55,37.47381955,126.6440593,,매일 10:00~22:00<br>/브레이크 타임 없음,기타,기타
614,명품삼계탕,부평구,인천 부평구 마장로 253,37.50063176,126.7024564,,매일 11:00~22:00<br>/브레이크 타임 없음,한식,탕
615,백제원,연수구,인천 연수구 해돋이로 157,37.39423718,126.645718,,매일 11:30~22:00<br>/브레이크 타임 없음,기타,기타
616,북경,연수구,인천 연수구 청량로79번길 16,37.41488012,126.657251,,매일 11:30~21:00<br>/브레이크 타임 15:00~17:00,기타,기타
617,블루베리팜,남동구,인천 남동구 찬우물로 21,37.4381042,126.720059,,매일 11:00~21:00<br>/브레이크 타임 없음,기타,기타
618,삼강옥,중구,인천 중구 참외전로158번길 1,37.47307517,126.6340723,,매일 08:00~20:00<br>/브레이크 타임 없음,기타,기타
619,삼화정,남동구,인천 남동구 남동대로922번길 14,37.46460518,126.7090206,,00:00~24:00<br>/평일 브레이크 타임 14:00~16:00,기타,기타
620,서가앤쿡 인천송도점,연수구,인천 연수구 센트럴로 194,37.39378627,126.6418742,,매일 11:00~20:30<br>/브레이크 타임 없음,기타,기타
621,서해왕해물찜,강화군,인천 강화군 강화읍 신문길 4,37.7445092,126.4870949,,매일 10:00~21:00<br>/평일 브레이크 타임 15:00~17:00,기타,기타
622,석남동함흥냉면,서구,인천 서구 석남로 87,37.50110574,126.6714678,,월~토요일: 00:00~24:.00<br>일요일: 00:00~22:00,한식,면
623,성원간장게장영양굴밥새우장칼국수,옹진군,인천 옹진군 영흥면 선재로 139,37.24109161,126.5290089,,09:00~20:00<br>/평일 브레이크 타임 15:00~16:00,한식,밥류
624,성진물텀벙이,미추홀구,인천 미추홀구 독배로403번길 10,37.45601429,126.6491775,,매일 11:00-22:00<br>/브레이크 타임 없음,기타,기타
625,소담한정식,계양구,인천 계양구 경명대로1373번길 8,37.54131927,126.759341,,11:00~21:00<br>/평일 브레이크 타임 16:00~17:00,한식,밥류
626,신(XIN),중구,인천 중구 차이나타운로 25,37.47694136,126.6192922,,11:00~22:00<br>/브레이크 타임 없음,기타,기타
627,신선설농탕 작전점,계양구,인천 계양구 계양대로 63,37.5294452,126.7221991,,08:00~23:00<br>/브레이크 타임 없음,한식,탕
628,신포국제시장 식품위생우수업소,중구,인천 중구 우현로49번길 11-5,37.47146219,126.627812,,10:00~21:00 (점포마다 상이함),한식,탕
629,송현시장 식품위생우수업소,동구,인천 동구 송현동 108,37.4766988,126.6341758,,10:00~21:00(점포마다 상이함),기타,기타
630,바다앞테라스,중구,인천광역시 중구 은하수로 10,37.49212806,126.5812705,"‘바다 앞 테라스’는 영종도를 대표하는 오션뷰 카페이다. 바다 바로 앞에 자리하고 있어 통유리 너머 탁 트인 전망을 감상할 수 있다. 특히 휴양지 리조트를 연상시키는 이국적인 분위기의 루프탑에선 따스한 햇살과 상쾌한 바다 향기까지 마음껏 즐길 수 있다. 이곳에선 커피와 요거트, 에이드, 허브차 외에 다양한 베이커리도 맛볼 수 있다. 특히 산타모니카 만다린, 과콰나스 시나몬, 호르헤 엘리아스 로하스 등 평소 접하기 어려운 특별한 원두를 즐길 수 있는 스페셜 브루잉 커피를 선보여 커피 마니아들에게도 많은 호응을 얻고 있다. 시즌에 따라 파인애플이나 한라봉 같은 과일이 통째로 올라가는 생과일주스도 인기메뉴다.",일요일 ~ 금요일 09:00 ~ 21:00<br>토요일 09:00 ~ 22:00,디저트,카페/빵
631,설농가,남동구,인천광역시 남동구 인주대로 625,37.45019348,126.7064852,"설농가는 인천지하철 1호선 예술회관역 근처에 있는 식당이다. 메인메뉴로는 공기설농가탕, 돌솥설농가탕, 돌솥설렁탕, 공기설렁탕, 돌솥갈비탕 등 다양한 메뉴가 준비되어 있으며, 밥은 공깃밥과 돌솥밥 중 하나를 선택하여 먹을 수 있다. 또한, 육수는 오직 소뼈로만 우려내 만들어 더욱 진하고 구수한 것이 특징이다. 식당 인근에는 인천문화예술회관, 구월 로데오 음식문화거리, 대형쇼핑몰이 있어 식사 이후에 가보는 것도 좋다.",00:00~24:00,한식,탕
632,막 퍼주는 시골집밥,연수구,인천광역시 연수구 벚꽃로 114 (연수동),37.41713015,126.6781359,"어머니가 해주시는 집밥 먹고 싶은 사람들이 자주 찾는 연수구 맛집으로 유명한 곳이다. 생돼지 김치찌개 백반이 이 집의 대표 메뉴로 기본 백반에 제육볶음이나 생선구이를 추가해 여러 명이 푸짐하게 한상 먹을 수 있다. 국과 찌개, 공깃밥, 밑반찬은 추가로 리필이 가능하니 이름 대로 막 퍼주는 집밥 식당으로 인기가 많다. 매장 내부는 입식좌석으로 이루어져 있고 좌석수가 많아 단체로 이용이 가능하다.",00:00~24:00,한식,탕
633,미애네칼국수,중구,인천광역시 중구 마시란로 39,37.42643011,126.4209813,"영종도를 대표하는 칼국수 맛집으로 전복, 낙지, 가리비 등 각종 해산물이 듬뿍 들어간 ‘바닷속 칼국수’가 대표 메뉴이다. 조개류로 육수를 냈기 때문에 마지막까지 깔끔한 국물 맛이 일품이다. 족타 방식으로 만들어 탱글탱글한 면의 식감이 오래도록 입에 남는다. 칼국수도 푸짐하게 들어가지만 구수한 보리밥을 함께 내기 때문에 든든하게 배를 채울 수 있다. 쫄깃한 오징어를 올린 파래전과 바삭하게 튀겨낸 새우튀김, 바다 향을 머금은 매콤한 주꾸미 만두도 인기 메뉴다. 주말이나 점심시간에는 대기 줄에서 기다림을 감수해야 할 만큼 인기가 많다.",09:15~20:30 (라스트오더 20:00),한식,면
634,아트랑 샤브&구이월남쌈,남동구,인천광역시 남동구 구월남로 151,37.45342643,126.7062907,"아트랑 샤브&구이월남쌈 식당은 인천지하철 1호선 인천시청역 5번 출구 부근에 있다. 상가건물에 주차장이 있어 방문 시 자동차로 이용하기 편리하다. 매장 내부는 인원별 다양한 테이블 구성이 가능해 단체 행사나 각종 모임에도 적당하다. 제로페이, 무선인터넷도 사용할 수 있다. 메인 메뉴로는 월남쌈 차돌박이 샤브샤브 (1인분), 월남쌈 스페샬 샤브샤브 (1인분), 월남쌈 버섯 샤브샤브 (1인분), 월남쌈 해물 샤브샤브 (1인분)이 있다. 식사 이후에는 무료로 이용가능한 카페가 있다. 근처에는 인천문화예술회관, 구월동로데오음식문화거리, 대형 쇼핑몰이 있어 식사 전후 연계 관광을 할 수 있다.",11:00~22:00,한식,고기
635,신포횟집,미추홀구,인천 미추홀구 제일로27번길 3-1,37.45925241,126.6731827,,11:00~23:00<br>/브레이크 타임 없음,기타,기타
636,싱싱회종합어시장,부평구,인천 부평구 부평대로104번길 1,37.50074275,126.7222446,,12:00~24:00<br>/브레이크 타임 없음,일식,생선
637,아메리칸트레이,부평구,인천 부평구 부평문화로 70-2,37.49388682,126.7239692,,09:00~21:00(라스트 오더 20:30)<br>/브레이크 타임 없음,기타,기타
638,아웃백스테이크하우스 구월점,남동구,인천 남동구 인주대로 582,37.44978009,126.7015901,,11:30~22:00(라스트 오더 21:00)<br>/브레이크 타임 없음,양식,고기
639,아웃백스테이크하우스 작전점,계양구,인천 계양구 계양대로 56,37.52871251,126.7236577,,11:30~22:00(라스트 오더 21:00)<br>/브레이크 타임 없음,양식,고기
640,어다리횟집,계양구,인천 계양구 장제로756번길 5,37.53537617,126.7348052,,11:30~23:00 <br>/브레이크 타임 15:00~16:00,기타,기타
641,옥천관,부평구,인천 부평구 안남로 447-2,37.5228743,126.7102718,,09:00~21:00<br>/브레이크 타임 없음,기타,기타
642,온더플레이트,중구,인천 중구 영종해안남로321번길 186,37.43721107,126.4557687,,"아침 06:30~10:30<br><br>점심 12:00~14:30<br> <br>저녁 18:00~21:30<br><br>브레이크 타임 있음<br><br>뷔페 이용시간 외 브레이크 타임<br><br>토요일 17:00~22:00 Dinner 1부,2부 운영",기타,기타
643,용경향,중구,인천 중구 공항로424번길 66,37.43886984,126.4619708,,10:30~22:00<br>/브레이크 타임 없음,기타,기타
644,월미도회집,중구,인천 중구 월미문화로 49,37.47385733,126.5972842,,10:00~24:00<br>/브레이크 타임 없음,일식,생선
645,월수금,연수구,인천 연수구 센트럴로 232,37.3974223,126.6366413,,10:00~22:00<br>/브레이크 타임 없음,기타,기타
646,잔디가든,옹진군,인천 옹진군 백령면 사곶로 89,37.95511827,124.7212232,,시즌기간:   7:00~20:00(브레이크타임 15:00~16:30)<br><br>비시즌기간: 10:00~14:30<br><br>시즌기간 3월~10월<br><br>비시즌기간은 동절기,한식,고기
647,종가집,서구,인천 서구 검단로 505,37.60330621,126.6601901,,10:00~22:00<br>/브레이크타임 없음,기타,기타
648,플라츠,중구,인천 중구 영종해안남로 19-5,37.42456068,126.4253822,,조식: 6:30~10:30 <br><br>중식: 12:00~14:30<br><br>석식: 18:00~21:00(라스트오더: 20:30)<br><br>운영시간은 변동될 수 있음,기타,기타
649,목포 무안 회집 군산,남동구,인천 남동구 포구로 15,37.40040135,126.7389108,,09:30~21:30<br>/브레이크 타임 없음,일식,생선
650,화진원 한정식,미추홀구,인천 미추홀구 인주대로128번길 30,37.45498415,126.6511193,,11:00~21:00<br>/브레이크 타임 없음,한식,밥류
651,황해순모밀냉면,남동구,인천 남동구 구월말로 92,37.45711275,126.7253997,,10:30~21:00<br>/브레이크 타임 없음,한식,면
652,명가원설농탕,미추홀구,인천 미추홀구 소성로 194,37.44054633,126.669511,,매일 00:00~24:00<br>브레이크 타임 없음,한식,탕
653,미로돈까스,동구,인천 동구 송미로 11-8,37.48170945,126.6474205,,매일 11:00~21:00 (라스트오더 20:30)<br>브레이크 타임 15:00~16:00,일식,고기
654,금강산추어탕,부평구,인천 부평구 부평대로63번길 10-11,37.49737668,126.7213998,,11:00~21:00<br><br>브레이크 타임 15:00~16:30,한식,탕
655,금산식당,남동구,인천 남동구 복개동로 88,37.45505687,126.7236419,,11:00~22:00<br><br>브레이크 타임 없음,기타,기타
656,나삼보해물가,미추홀구,인천 미추홀구 미추홀대로 661,37.45644289,126.6796353,,11:30~22:00 라스트 오더 21:00<br><br>브레이크 타임 없음,기타,기타
657,독도참치,미추홀구,인천 미추홀구 미추홀대로 731,37.4627463,126.6799513,,13:00~22:00<br><br>브레이크 타임 없음,일식,생선
658,동원물텀벙,미추홀구,인천 미추홀구 독배로 405,37.4559483,126.6495605,,10:00~22:00 라스트 오더 21:00<br><br>브레이크 타임 없음,기타,기타
659,등촌샤브칼국수 계양점,계양구,인천 계양구 오조산로45번길 8-1,37.53539379,126.737772,,11:00~22:00 라스트오더 21:00<br><br>브레이크 타임 없음,한식,면
660,등촌샤브칼국수 서구점,서구,인천 서구 탁옥로 69,37.54399651,126.6773747,,10:00~22:00 라스트 오더 21:00<br><br>브레이크 타임 없음,한식,면
661,만미숯불갈비,동구,인천 동구 제물량로 356,37.48153331,126.6219241,,10:00~22:00<br><br>브레이크 타임 없음,한식,고기
662,명가원설농탕,미추홀구,인천 미추홀구 경인로 417,37.458387,126.6864207,,09:00~21:00 라스트 오더 20:30<br><br>브레이크 타임 없음,한식,탕
663,바다식당,옹진군,인천 옹진군 대청면 대청로 13,37.82528998,124.7144721,,06:30~21:00<br><br>브레이크 타임 없음,기타,기타
664,부뚜막애순두부 신포점,중구,인천 중구 우현로35번길 24-3,37.47101388,126.6251126,,10:00~22:00 라스트 오더 21:00<br><br>브레이크 타임 없음,기타,기타
665,북촌순두부,부평구,인천 부평구 부평문화로 51-1,37.49420431,126.7219643,,00:00~24:00<br><br>브레이크 타임 없음,기타,기타
666,새마을식당 주안역점,미추홀구,인천 미추홀구 주안로104번길 12,37.46343093,126.6810999,,11:00~05:00 라스트 오더 04:00<br><br>브레이크 타임 없음,기타,기타
667,서울감자탕,부평구,인천 부평구 갈월서로 4,37.50779631,126.722962,,11:00~21:00<br><br>브레이크 타임 15:00~17:00,한식,탕
668,[백년가게]세필즈과자점,서구,인천광역시 서구 장고개로337번길 13,37.49285759,126.6855859,"인천 서구의 세필즈과자점은 국내산 우유, 생크림 등 친환경 재료와 강화에서 나는 친환경 계란, 강화쌀, 고구마, 찹쌀, 수제 요거트 등 가까운 지역 특산물을 사용하여 자연발효한 건강한 빵을 만들고 있는 빵집으로 유명하다. <br>1989년 창업 이래 제빵 과정 중 천연 효모를 이용한 ‘자연발효’를 통한 건강, 웰빙 제과에 끊임없는 연구를 하고 있다. 모든 빵은 당일 제조, 당일 판매를 원칙으로 하고 있다. <br>30년 이상을 가업을 이어 운영중인 곳을 대상으로 백년이상 자리를 지키며 성장할 수 있도록 국가에서 돕는 백년가게로 지난 2019년에 선정되었다. <br>지하철 인천2호선 인천가좌역, 가재울역에서 가깝다.",07:30~23:30,한식,탕
669,가좌시장 식품위생우수업소,서구,인천 서구 원적로96번길 26,37.4933953,126.6845838,,,기타,기타
670,아매네 카페,강화군,인천광역시 강화군 길상면 해안남로 471,37.59911713,126.5100351,"강화도에 위치한 2층 카페다. 건물이 기울어져 독특한 외관을 하고 있고, 내부에 화장실문도 기울어져 있어 재밌는 모습을 하고 있다. 케이크, 타르트 등을 맛볼 수 있으며 모든 디저트는 매장에서 직접 만들고 있다.",10:00 ~ 21:00,디저트,카페/빵
671,미궁장어구이,남동구,인천광역시 남동구 만의골로 168,37.45728551,126.7736955,"미궁장어는 인천대공원 인근 소래산 자락에 있다. 이곳은 부드러운 장어로 씹지 않아도 살살 녹는 장어구이 식당이다. 매장 자체에 넓은 주차장이 마련되어 있어 자동차로 방문하기 매우 편리하다. 매장 내부는 넓은 홀에 인원별 다양한 테이블 구성과 개별 룸까지 있어 단체 행사나 가족 모임에도 적당하다. 추가로 인천 지역화폐, 무선인터넷 사용할 수 있다. 대표 메뉴로는 민물장어, 장어탕, 차돌된장찌개 등이 있다. 민물장어구이는 참숯으로 구워 부드러운 식감을 유지하며 식사 이후에는 자체 레시피로 만든 냉비빔국수도 별미이다. 식당 인근에는 인천대공원이 있어 자동차로 방문하기 좋다.",11:00~21:00,한식,장어
672,단골식당,강화군,인천광역시 강화군 화도면 마니산로 678,37.63398932,126.4230421,"강화도에 위치한 2대째 운영 중인 전통 있는 음식점으로, 직접 농사지은 식재료와 농산물로 음식을 만든다. 약선버섯전골, 젓국갈비전골 등 강화도에서만 맛볼 수 있는 토속 음식들이 주메뉴이다. 두부도 직접 만들어 건강하고 고소한 맛이 일품이다.",주중 10:30~19:00<br>주말 09:00~20:00,한식,고기
